atten_sr,energy
0.8834722632406726,141161630600.92493
0.8819747803728055,141912287227.17017
0.8804661006716186,142666935627.72495
0.878943372100821,143425597029.68835
0.877407451433451,144188292773.03726
0.8758608408650536,144955044311.2307
0.8742995909057374,145725873211.80865
0.8727286231261909,146500801157.00272
0.8711434456367063,147279849944.3444
0.8695473431937907,148063041487.27634
0.8679373681171969,148850397815.7723
0.8663170051765933,149641941076.9551
0.8646824951131845,150437693535.71768
0.8630381296279217,151237677575.353
0.8613795718007835,152041915698.182
0.8597096700672119,152850430526.1845
0.8580260585919921,153663244801.6394
0.8563304777718352,154480381387.76233
0.8546216667196617,155301863269.34705
0.8529004812254853,156127713553.4157
0.8511708852530256,156957955469.86685
0.8494266859660567,157792612372.12704
0.8476721378069789,158631707737.8114
0.8459037443250129,159475265169.38232
0.8441257609556828,160323308394.81125
0.8423343798671786,161175861268.2507
0.8405314647883622,162032947770.70007
0.8387179605107236,162894592010.68472
0.8368924943171755,163760818224.93213
0.835055924387458,164631650779.05173
0.83320855244768,165507114168.22412
0.8313482424984967,166387233017.88828
0.8294777965917723,167272032084.432
0.8275942495761796,168161536255.8925
0.8257004246013122,169055770552.65427
0.8237946859227178,169954760128.15097
0.8218803929937106,170858530269.57693
0.8199540286163531,171767106398.59653
0.8180162983435926,172680514072.057
0.8160679754457897,173598778982.71167
0.8141092779736658,174521926959.94043
0.812138720566296,175449983970.4742
0.8101598745692511,176382976119.1296
0.8081704756536224,177320929649.54114
0.8061702133878691,178263870944.8971
0.8041598132062794,179211826528.6869
0.8021388447594283,180164823065.4412
0.8001071263773322,181122887361.48715
0.7980664628424328,182086046365.70023
0.7960153501305963,183054327170.25983
0.7939550982396565,184027757011.41614
0.7918856321751111,185006363270.25366
0.7898081078606263,185990173473.4594
0.7877200560690707,186979215294.10156
0.7856224372856792,187973516552.4057
0.7835169807273334,188973105216.53494
0.7814013945850196,189978009403.38132
0.7792775930221849,190988257379.35437
0.7771462109855221,192003877561.17386
0.7750048145698585,193024898516.67374
0.7728560260295478,194051348965.60345
0.770697477037984,195083257780.43335
0.7685319845179296,196120653987.17166
0.7663547766208271,197163566766.1784
0.7641729373031878,198212025452.98398
0.7619837782115653,199266059539.1198
0.7597896773965604,200325698672.9415
0.757585841619254,201390972660.46844
0.7553739728395352,202461911466.21982
0.7531542776473117,203538545214.055
0.7509263970595321,204620904188.0257
0.7486928771154402,205709018833.22552
0.7464530500365519,206802919756.6437
0.7442069004212054,207902637728.03113
0.7419562627458863,209008203680.76324
0.7396975919503311,210119648712.70773
0.7374337587578619,211237004087.10425
0.7351627239150722,212360301233.44128
0.732885647907415,213489571748.33765
0.7306025554179907,214624847396.43646
0.7283157521686725,215766160111.29596
0.7260207531849096,216913541996.28516
0.7237231634841987,218067025325.493
0.7214177995475946,219226642544.62918
0.7191086345707984,220392426271.94287
0.7167924592446628,221564409299.1377
0.7144739591294444,222742624592.2913
0.7121512670017045,223927105292.78815
0.7098251609389633,225117884718.24896
0.7074931589352095,226314996363.4651
0.7051586388306149,227518473901.34634
0.7028168716900663,228728351183.86526
0.7004706336365266,229944662243.0065
0.6981191191450734,231167441291.7299
0.6957672708971077,232396722724.92972
0.6934126357619146,233632541120.3996
0.691056455852275,234874931239.81067
0.6886956767108418,236123928029.68652
0.6863340329217038,237379566622.3834
0.683965600640085,238641882337.08405
0.6815973846375838,239910910680.78848
0.6792232821686067,241186687349.30966
0.6768513463519571,242469248228.28348
0.6744739546990532,243758629394.17526
0.6720978171088182,245054867115.2915
0.6697170779705902,246357997852.8071
0.6673361473045378,247668058261.78278
0.6649530037697502,248985085192.20337
0.662568993471325,250309115690.0112
0.6601835008250814,251640186998.14517
0.657798787810073,252978336557.5943
0.6554127891253906,254323602008.44806
0.6530238999780078,255676021190.9518
0.650635544264847,257035632146.57755
0.6482464761439685,258402473119.09073
0.6458571711780967,259776582555.62292
0.6434694925774661,261157999107.7596
0.6410820716031892,262546761632.6242
0.6386971477563244,263942909193.96777
0.6363109866448806,265346481063.2743
0.633926458475609,266757516720.8622
0.6315401839989516,268176055856.99155
0.6291562753440185,269602138372.98795
0.6267705610021024,271035804382.3564
0.6243890644014295,272477094211.91718
0.6220073168571869,273926048402.93686
0.6196282921068976,275382707712.26544
0.6172506072305518,276847113113.4894
0.6148753619376254,278319305798.08075
0.6125008679275092,279799327176.55255
0.6101300134392283,281287218879.63025
0.6077603749265207,282783022759.4196
0.6053933754372854,284286780890.58014
0.6030272430287181,285798535571.5157
0.6006645883483455,287318329325.56085
0.5983029633122158,288846204902.17334
0.5959455685147205,290382205278.1437
0.5935896421564177,291926373658.80054
0.5912383642604073,293478753479.2224
0.5888916424844914,295039388405.46655
0.5865478755499642,296608322335.7936
0.584208886295658,298185599401.89874
0.5818715735725011,299771263970.16174
0.579537403762106,301365360642.88495
0.5772056518351211,302967934259.55646
0.5748781329254022,304579029898.1078
0.5725557219732061,306198692876.17816
0.5702385277617675,307826968752.39655
0.5679253386080089,309463903327.65955
0.5656172823240677,311109542646.4158
0.563313134785369,312763932997.9688
0.5610154009677749,314427120917.7752
0.5587205822884821,316099153188.7498
0.5564316258747916,317780076842.5893
0.5541482328130162,319469939161.09125
0.5518694036386322,321168787677.4803
0.5495946670223824,322876670177.7528
0.5473254825155058,324593634702.01733
0.5450632221270314,326319729545.8417
0.5428054800165838,328055003261.6197
0.540554662130527,329799504659.9325
0.5383105848690992,331553282810.9179
0.5360737311419032,333316387045.6599
0.5338416301524512,335088866957.5653
0.5316161877292059,336870772403.76843
0.5293964729323047,338662153506.52954
0.5271836163571735,340463060654.6402
0.5249751941906973,342273544504.8492
0.522773946245711,344093655983.28326
0.5205805704056662,345923446286.87524
0.5183950126343353,347762966884.8127
0.5162172595469645,349612269519.9813
0.5140457224045798,351471406210.4163
0.511880792798277,353340429250.774
0.5097232836148914,355219391213.79834
0.5075729965307124,357108344951.79584
0.5054297025337887,359007343598.13043
0.5032937452911156,360916440568.7139
0.5011650785656572,362835689563.504
0.4990435460386339,364765144568.02515
0.4969297700331198,366704859854.8752
0.49482361144935594,368654889985.26245
0.49272560692530515,370615289810.5358
0.49063565543998133,372586114473.72345
0.4885541941714129,374567419411.09247
0.486481396990774,376559260353.70404
0.48441681144753335,378561693328.9765
0.4823597858979856,380574774662.27014
0.48031004041956243,382598560978.4674
0.4782684290928208,384633109203.56067
0.4762348472007367,386678476566.26294
0.4742091879353851,388734720599.6129
0.4721926723260767,390801899142.5886
0.4701855324559531,392880070341.7437
0.468187128112314,394969292652.8384
0.4661976714064763,397069624842.4788
0.4642162300546189,399181125989.7797
0.46224290678793895,401303855488.02155
0.4602778649303006,403437873046.316
0.45832151433140117,405583238691.2955
0.4563742606235109,407740012768.7966
0.4544357090520371,409908255945.5527
0.45250684668236657,412088029210.9118
0.4505875831364372,414279393878.53906
0.4486773612978639,416482411588.1528
0.4467759632278595,418697144307.2536
0.44488326557139174,420923654332.86206
0.44299949036280617,423162004293.28156
0.4411243585899829,425412257149.85443
0.439257933096173,427674476198.72815
0.43740060746739123,429948725072.6458
0.43555259444750244,432235067742.73126
0.4337143152483521,434533568520.2826
0.431885514135679,436844292058.59235
0.4300667361794403,439167303354.7604
0.42825763561974056,441502667751.517
0.4264578301834211,443850450939.0715
0.42466670619503505,446210718956.9548
0.42288478943682645,448583538195.8712
0.4211118146490453,450968975399.5792
0.4193481544693711,453367097666.7536
0.4175941956340204,455777972452.8861
0.415849698146935,458201667572.1773
0.41411439517787313,460638251199.4383
0.4123887673514743,463087791872.0197
0.4106724565456205,465550358491.7341
0.4089654086760269,468026020326.78784
0.40726769977528776,470514847013.74164
0.4055795361748259,473016908559.4631
0.4039009224062495,475532275343.09015
0.4022323657297283,478061018118.0226
0.40057342930481743,480603208013.9061
0.3989237019538534,483158916538.62756
0.39728291110852404,485728215580.3377
0.3956515360133175,488311177409.4677
0.3940300249281396,490907874680.7561
0.392418244426313,493518380435.304
0.3908163617300123,496142768102.62415
0.38922455991495963,498781111502.7
0.3876424852245357,501433484848.07434
0.38606932302378216,504099962745.9308
0.38450486924944405,506780620200.18616
0.38294930741976035,509475532613.6147
0.381403094311536,512184775789.9522
0.37986692711438536,514908425936.0433
0.3783407503658439,517646559663.97833
0.3768242604125991,520399253993.2423
0.3753169572556757,523166586352.8938
0.3738187725542014,525948634583.73676
0.3723297876016334,528745476940.5035
0.37085017410289145,531557192094.06866
0.3693800530229167,534383859133.656
0.3679194437669479,537225557569.05615
0.3664682942182271,540082367332.8764
0.3650260906466688,542954368782.7825
0.3635930598728223,545841642703.7521
0.3621685300472803,548744270310.3609
0.3607530096414209,551662333249.06
0.3593469693903125,554595913600.4662
0.35795085576181174,557545093881.6858
0.3565648928531099,560509957048.6183
0.3551883877114972,563490586498.3055
0.35382041752868754,566487066071.2705
0.35246084676844996,569499480053.869
0.35111000611627685,572527913180.6741
0.34976713192659675,575572450636.8527
0.3484333905171597,578633178060.5549
0.34710925015439387,581710181545.3365
0.34579482428532743,584803547642.5741
0.34449014601471123,587913363363.892
0.3431942295087113,591039716183.6244
0.34190661124238325,594182694041.2688
0.34062735822972234,597342385343.9521
0.3393566743805135,600518878968.9319
0.3380949168977763,603712264266.0891
0.33684223409594205,606922631060.4346
0.33559850397228047,610150069654.6493
0.3343634995531993,613394670831.6183
0.333136731948578,616656525856.9757
0.3319185201224877,619935726481.6876
0.3307087266542228,623232364944.6252
0.3295079426462524,626546533975.1516
0.32831596879491204,629878326795.7477
0.32713276441650957,633227837124.6146
0.32595809710389734,636595159178.3274
0.3247917521796525,639980387674.4772
0.32363316601098197,643383617834.3284
0.3224825394683794,646804945385.5122
0.32134036154211226,650244466564.7117
0.32020645281756277,653702278120.3605
0.31908076982608885,657178477315.3806
0.3179634868163398,660673161929.91
0.3168542054796436,664186430264.0449
0.31575269882230794,667718381140.6213
0.31465907724998216,671269113907.9861
0.3135730358259391,674838728442.7838
0.3124948611919812,678427325152.7822
0.3114248172491188,682035004979.6886
0.3103630711760564,685661869401.9805
0.3093089959119724,689308020437.7799
0.30826254345217413,692973560647.7003
0.30722367432093695,696658593137.7511
0.3061922337044312,700363221562.2299
0.3051685032204581,704087550126.6288
0.30415232355518834,707831683590.5835
0.3031435000435071,711595727270.8109
0.30214218953637156,715379787044.0631
0.3011480916196925,719183969350.1226
0.30016110781225364,723008381194.7878
0.29918105015083807,726853130152.8745
0.2982082696878335,730718324371.2584
0.29724272885406816,734604072571.9097
0.2962845933632646,738510484054.9408
0.29533365814546797,742437668701.6998
0.29438967204705746,746385736977.852
0.2934522267834582,750354799936.478
0.2925216759402278,754344969221.2184
0.2915981362015423,758356357069.3903
0.2906818107607923,762389076315.1654
0.28977267266769535,766443240392.7318
0.2888704513342921,770518963339.491
0.2879748255116332,774616359799.2526
0.287085280059032,778735545025.4816
0.28620174563412987,782876634884.5148
0.2853243881652967,787039745858.842
0.28445349926976377,791224995050.3734
0.28358926680387153,795432500183.7233
0.28273169174844415,799662379609.541
0.2818805577892702,803914752307.8306
0.2810355502782501,808189737891.2872
0.2801971017537297,812487456608.6815
0.27936358220766083,816808029348.2325
0.2785367743464334,821151577640.9976
0.2777164854031281,825518223664.3109
0.2769015993914486,829908090245.2106
0.27609327404813716,834321300863.8829
0.27529084246011953,838757979657.1564
0.27449457757573326,843218251421.9832
0.27370289716952784,847702241618.939
0.27291670135405727,852210076375.7764
0.27213621149222755,856741882490.945
0.2713621033486676,861297787437.1821
0.2705929775120763,865877919365.0883
0.26982995318191544,870482407106.7211
0.2690719688336909,875111380179.2402
0.268319111333205,879764968788.5402
0.2675706820091099,884443303832.902
0.26682730649415665,889146516906.6964
0.26608964792050716,893874740304.075
0.2653573294065917,898628107022.6804
0.26463045839998517,903406750767.4089
0.26390839196835636,908210805954.1611
0.26319154214894885,913040407713.611
0.2624790746669881,917895691895.0293
0.2617718702908406,922776795070.0941
0.2610685429800303,927683854536.7207
0.26037049806504564,932617008322.9501
0.25967708140447193,937576395190.8009
0.2589883019906333,942562154640.1997
0.258303542543588,947574426912.8932
0.2576230525645913,952613352996.3812
0.2569468791255819,957679074627.9061
0.2562746481228521,962771734298.4279
0.2556068054702182,967891475256.62
0.25494251718182126,973038441512.923
0.25428252888201874,978212777843.5831
0.2536266163807701,983414629794.7126
0.2529748251644359,988644143686.4081
0.25232823066800664,993901466616.8538
0.2516855912209286,999186746466.4471
0.25104441287373225,1004500131901.9832
0.25040774983165337,1009841772380.8236
0.24977488384713303,1015211818155.089
0.24914509055781045,1020610420275.9135
0.2485186771717427,1026037730597.6606
0.24789597938138117,1031493901782.2241
0.24727630045483326,1036979087303.3053
0.24666015129539923,1042493441450.738
0.24604666415878415,1048037119334.8123
0.24543628878539836,1053610276890.6666
0.24482870224985964,1059213070882.6403
0.24422427429340143,1064845658908.7128
0.2436223577423941,1070508199404.9238
0.24302343565716236,1076200851649.8173
0.242427122995249,1081923775768.947
0.2418332137743646,1087677132739.3683
0.24124142166048607,1093461084394.1523
0.24065236038686091,1099275793426.9652
0.24006505094196104,1105121423396.6306
0.23948096254861642,1110998138731.7168
0.2388987993249524,1116906104735.1902
0.23831972865587597,1122845487589.0488
0.23774232974815834,1128816454358.9863
0.2371669053815445,1134819172999.1157
0.23659322585248058,1140853812356.6821
0.23602122155711225,1146920542176.797
0.2354506213930825,1153019533107.2463
0.2348820993871893,1159150956703.2522
0.23431534084665526,1165314985432.3318
0.23375076783321763,1171511792679.13
0.23318783856049122,1177741552750.3057
0.23262608388717937,1184004440879.416
0.23206584830922594,1190300633231.8782
0.2315068126901712,1196630306909.8865
0.23094933767287146,1202993639957.4287
0.23039324729271243,1209390811365.278
0.22983851096571037,1215822001076.0146
0.2292851809760975,1222287389989.1155
0.22873260663170764,1228787159966.029
0.22818073003006978,1235321493835.2747
0.22763001651178233,1241890575397.6165
0.22708044065946273,1248494589431.217
0.2265320782353747,1255133721696.821
0.22598498339713494,1261808158943.0151
0.22543849558222112,1268518088911.4402
0.2248929139002792,1275263700342.1082
0.22434746774398104,1282045182978.6907
0.2238025928820345,1288862727573.8662
0.22325823708949347,1295716525894.665
0.22271479705885586,1302606770727.9001
0.222171536619552,1309533655885.5474
0.22162928919100722,1316497376210.2346
0.22108723793777404,1323498127580.7063
0.22054525326901303,1330536106917.3174
0.22000342910328016,1337611512187.604
0.21946196852880914,1344724542411.8364
0.21892028466047025,1351875397668.6008
0.21837922239908497,1359064279100.4595
0.21783795067791703,1366291388919.5925
0.21729744992856376,1373556930413.4692
0.21675622903624026,1380861107950.5994
0.21621529360149486,1388204126986.2656
0.2156737727657228,1395586194068.2847
0.2151324548673925,1403007516842.8523
0.21459060989710582,1410468304060.3662
0.21404898340952916,1417968765581.281
0.21350693508161303,1425509112382.0513
0.2129644561759117,1433089556561.0203
0.21242056267723594,1440710311344.4263
0.21187657567674886,1448371591092.3828
0.21133191458382827,1456073611304.8906
0.2107871729119553,1463816588627.9346
0.21024201351978888,1471600740859.5603
0.20969611469558636,1479426286955.9824
0.2091493086308128,1487293447037.7788
0.2086019961801862,1495202442396.0657
0.20805454353878078,1503153495498.702
0.2075055780947556,1511146829996.5852
0.20695634010512368,1519182670729.923
0.2064052771076589,1527261243734.54
0.20585409437834173,1535382776248.2725
0.20530171458232638,1543547496717.341
0.20474820027526341,1551755634802.759
0.20419429096939637,1560007421386.835
0.20363856639804773,1568303088579.6174
0.2030813846271438,1576642869725.4685
0.20252314270319854,1585026999409.6008
0.2019652776220915,1593455713464.6904
0.2014056813694039,1601929248977.4827
0.20084471747352847,1610447844295.5088
0.2002834719265651,1619011739033.7356
0.19972180086982835,1627621174081.3538
0.19915808683246417,1636276391608.532
0.1985916616027889,1644977635073.21
0.19802462428289747,1653725149227.9868
0.1974557642283402,1662519180126.984
0.19688580199067998,1671359975132.7478
0.19631462986613796,1680247782923.247
0.19574258431838956,1689182853498.8481
0.19517006542566143,1698165438189.3262
0.19459765516089358,1707195789660.9753
0.19402421639957312,1716274161923.697
0.1934478502902893,1725400810338.1216
0.19286894262229112,1734575991622.835
0.1922896455033276,1743799963861.578
0.1917092244577441,1753072986510.4841
0.19112733672714038,1762395320405.4287
0.19054378015557652,1771767227769.3076
0.18995888362763533,1781188972219.4634
0.18937074581228358,1790660818775.0796
0.18878307958418314,1800183033864.6128
0.18819543176909806,1809755885333.3313
0.18760566609351603,1819379642450.8262
0.18699418297603376,1829054575918.5647
0.1863911849984692,1838780957877.5479
0.18580273535802466,1848559061915.9436
0.18520780758584823,1858389163076.76
0.18461399344495316,1868271537865.627
0.18401847148931294,1878206464258.551
0.1834227786159232,1888194221709.7114
0.18282512297617842,1898235091159.3667
0.18222515288432423,1908329355041.735
0.18161931883052726,1918477297292.9138
0.18101469540221657,1928679203358.9214
0.18041181962419034,1938935360203.6646
0.1798087428240125,1949246056317.0642
0.17920570228192695,1959611581723.139
0.17860101470899115,1970032227988.1792
0.17799500773761967,1980508288228.9167
0.17738820059594007,1991040057120.8247
0.1767786270888829,2001627830906.3428
0.17616886546378482,2012271907403.2666
0.17555577894579105,2022972586013.1003
0.17494499520886772,2033730167729.4543
0.17433059011301869,2044544955146.5598
0.17371657916625993,2055417252467.7568
0.17310451923072698,2066347365514.0254
0.17249258225032646,2077335601732.6382
0.1718747316260564,2088382270205.7832
0.17125135372063996,2099487681659.2322
0.17062470418256856,2110652148471.1414
0.17000441365838576,2121875984680.768
0.16938309069416385,2133159505997.3662
0.16876125390851351,2144503029809.0305
0.16813967962682036,2155906875191.643
0.16751689204742165,2167371362917.812
0.16689278629095503,2178896815465.9568
0.16626926100229,2190483557029.308
0.16564729943088008,2202131913525.089
0.1650193313002927,2213842212603.656
0.1643918277949909,2225614783657.6875
0.1637613347530158,2237449957831.5054
0.16313505113633933,2249348068030.359
0.16250628914813217,2261309448929.765
0.16187385071238738,2273334436984.975
0.16124206761226625,2285423370440.4126
0.1606072711918772,2297576589339.1577
0.15997430906989463,2309794435532.57
0.15933769388758903,2322077252689.8755
0.15870130875202645,2334425386307.8047
0.15806387192378865,2346839183720.3687
0.1574242460404914,2359318994108.5996
0.15678603063221017,2371865168510.3447
0.15614734343704795,2384478059830.2065
0.15550426272531281,2397158022849.3945
0.15486699714565225,2409905414235.769
0.15422987459644774,2422720592553.8394
0.15359111454055052,2435603918274.8643
0.1529520704650911,2448555753786.9565
0.15231160525131526,2461576463405.343
0.1516700583640138,2474666413382.5317
0.15103216280561224,2487825971918.6885
0.150388361415326,2501055509171.958
0.14974800271041455,2514355397268.85
0.1491067160638435,2527726010314.765
0.1484655470560376,2541167724404.488
0.1478254114800766,2554680917632.7354
0.14718487310282916,2568265970104.8535
0.14654180454408827,2581923263947.478
0.1459046143516137,2595653183319.253
0.1452626398630437,2609456114421.707
0.1446243373252634,2623332445510.036
0.14398520869012704,2637282566904.095
0.14334325275454693,2651306870999.3374
0.14270506525502075,2665405752277.872
0.14206505173269052,2679579607319.5156
0.1414293288568061,2693828834813.027
0.14079140716493213,2708153835567.231
0.14015579983347817,2722555012522.371
0.13952216912152288,2737032770761.4097
0.1388858514143141,2751587517521.391
0.1382466910154543,2766219662204.959
0.13761037686815963,2780929616391.8447
0.1369747961601369,2795717793850.405
0.1363428476327821,2810584610549.3315
0.13571088786050242,2825530484669.3174
0.13507800422429048,2840555836614.785
0.13444909826777512,2855661089025.7793
0.13381508241536325,2870846666789.823
0.13318597446920552,2886112997053.8325
0.13255477441691124,2901460509236.203
0.13192494390803952,2916889635038.8525
0.13129768314018775,2932400808459.3276
0.1306728401763427,2947994465803.097
0.13004353889447953,2963671045695.728
0.12941993934728158,2979430989095.3057
0.1287963756754578,2995274739304.804
0.12817250372522832,3011202741984.517
0.12755192031149287,3027215445164.6665
0.1269311593962683,3043313299257.9707
0.12630946687722427,3059496757072.2734
0.12569378189623603,3075766273823.358
0.12508138129684682,3092122307147.7124
0.12446667910552711,3108565317115.3657
0.12384858605612947,3125095766242.903
0.12322872890919176,3141714119506.4395
0.12261308222012542,3158420844354.6597
0.12200102445007971,3175216410722.0435
0.12139365560210387,3192101291042.0454
0.12079109694282897,3209075960260.3467
0.12017932952810727,3226140895848.3027
0.11957305746981824,3243296577816.271
0.11896485297272322,3260543488727.205
0.11835165989287,3277882113710.1743
0.1177422208043834,3295312940474.038
0.11713882544414578,3312836459321.109
0.1165412575830376,3330453163161.039
0.11595632399077305,3348163547524.578
0.11535491302564865,3365968110577.604
0.11475034843427818,3383867353135.097
0.11414946655813522,3401861778675.186
0.11354564682076719,3419951893353.3896
0.11294227304076529,3438138206016.8174
0.11234334555606165,3456421228218.4365
0.11174066862789224,3474801474231.5474
0.11114567250427189,3493279461064.207
0.11057971439244854,3511855708473.729
0.10997613675161926,3530530738981.3867
0.10937720241428565,3549305077887.0723
0.10877940019379051,3568179253284.026
0.10817875920782988,3587153796073.7783
0.10757855910036493,3606229239981.041
0.10698622323200466,3625406121568.674
0.1063917335294329,3644684980252.883
0.10579678046377028,3664066358318.272
0.1052089689503004,3683550800933.2036
0.10462717292536362,3703138856165.087
0.10403236844004184,3722831074995.7495
0.10346921122122052,3742628011337.026
0.10287097662627676,3762530222046.2935
0.10227405566045394,3782538266942.0894
0.10168009449326681,3802652708819.949
0.10108280964034354,3822874113468.1943
0.1004819661211814,3843203049683.7944
0.09988502191919674,3863640089288.466
0.09929420196051204,3884185807144.706
0.09869691611819915,3904840781171.9175
0.09810192157601089,3925605592362.758
0.09751244677134648,3946480824799.4355
0.0969280580136833,3967467065670.0913
0.09637712486799323,3988564905285.4253
0.09577654687304415,4009774937095.175
0.09517305019523398,4031097757704.92
0.09457325611321671,4052533966892.7993
0.09397197560598784,4074084167626.4146
0.09337337720754645,4095748966079.724
0.09277273286271287,4117528971650.212
0.09217281771998326,4139424796975.8916
0.09157396732782425,4161437057952.6606
0.09097583405493954,4183566373751.572
0.09036853319941454,4205813366836.1987
0.08976433894614072,4228178662980.247
0.08916888142328346,4250662891285.106
0.08856769436502498,4273266684197.491
0.08800763569113068,4295990677527.3394
0.0873960012319915,4318835510465.6396
0.08678595767386243,4341801825602.3613
0.08617340095275247,4364890268944.651
0.08556207975521068,4388101489934.8623
0.08495044187575011,4411436141468.95
0.08433839973818108,4434894879914.763
0.08372208568903047,4458478365130.538
0.08310661767988406,4482187260483.397
0.08249040702456081,4506022232868.128
0.08187271255132086,4529983952725.795
0.08125616265387445,4554073094062.732
0.08064354736861666,4578290334469.444
0.08002353900454201,4602636355139.607
0.07944419135260156,4627111840889.346
0.07881166808240128,4651717480176.438
0.0781789974505875,4676453965119.624
0.07754860523845021,4701321991518.186
0.07691756021429032,4726322258871.468
0.0762755682603913,4751455470398.489
0.07563914104517103,4776722333057.842
0.07500295955481162,4802123557567.52
0.0743716743321111,4827659858424.85
0.0737305983506986,4853331953926.706
0.07309025173498498,4879140566189.661
0.07245232249806663,4905086421170.23
0.07181291421386621,4931170248685.437
0.07120461757414111,4957392782433.18
0.0705538719995182,4983754760013.01
0.06990024863348712,5010256922946.799
0.06924598982621163,5036900016699.638
0.06859005098860188,5063684790700.723
0.06793550112458366,5090611998364.579
0.06727543894385349,5117682397112.09
0.06661593150965459,5144896748391.946
0.06595832960605101,5172255817702.001
0.06529649333589628,5199760374610.74
0.06463426121250267,5227411192779.055
0.06397071947132237,5255209049981.942
0.06330257092765003,5283154728130.314
0.06266882078735078,5311249013293.127
0.06199788598633546,5339492695719.419
0.061322774047213015,5367886569860.482
0.06065067897899984,5396431434392.355
0.05997261696491991,5425128092238.118
0.05929472481746595,5453977350590.63
0.058614204354506226,5482980020935.141
0.0579316117035913,5512136919072.173
0.0572475250870466,5541448865140.366
0.05656823921630668,5570916683639.714
0.05590754457257347,5600541203454.569
0.05522074845893237,5630323257877.12
0.05453333633260349,5660263684630.76
0.05384890380718146,5690363325893.586
0.053162466265909473,5720623028322.222
0.052475023414002724,5751043643075.565
0.0517886590056936,5781626025838.662
0.05110153171671413,5812371036846.91
0.05043149698362708,5843279540910.194
0.049739463787754117,5874352407437.133
0.049050154909960085,5905590510459.68
0.04836347255205654,5936994728657.638
0.04767829101371737,5968565945383.303
0.04698941946564813,6000305048686.451
0.04630197157883777,6032212931339.255
0.04561096199762129,6064290490861.314
0.04492533233669363,6096538629545.076
0.04424049341175448,6128958254481.02
0.04356190041842315,6161550277583.341
0.042875263437492546,6194315615615.533
0.042190300631647644,6227255190216.096
0.04150830563778388,6260369927924.609
0.040824267876598395,6293660760207.727
0.04014458025321781,6327128623485.29
0.039469995091040835,6360774459156.829
0.0387897155249274,6394599213627.964
0.03813019927336313,6428603838336.946
0.03745331695090409,6462789289781.58
0.0367795580732437,6497156529546.047
0.0361083288119152,6531706524327.875
0.03543980820936942,6566440245965.289
0.03477387371466435,6601358671464.469
0.034111925481292125,6636462783026.948
0.033450869011348944,6671753568077.432
0.032794083570212386,6707232019291.3545
0.03214148681380506,6742899134622.993
0.03149390389896487,6778755917333.429
0.03085381731202215,6814803376018.82
0.03021174086735414,6851042524638.669
0.02959697707473834,6887474382544.525
0.02896491653300375,6924099974508.448
0.028335939840788443,6960920330752.019
0.027714792662691133,6997936486975.238
0.027087752717595847,7035149484385.577
0.02647353817936473,7072560369727.428
0.025865920494452126,7110170195311.468
0.025262710648951307,7147980019044.172
0.024664155870654552,7185990904457.739
0.02405361658813518,7224203920739.928
0.023450668201964016,7262620142764.036
0.022809393828755655,7301240651119.317
0.022229934069002043,7340066532141.282
0.02167026422170439,7379098877942.172
0.02111585728424215,7418338786441.8545
0.020608793069881393,7457787361398.613
0.020085279874693156,7497445712440.113
0.01957162453069741,7537314955094.814
