atten_LIV_lambda_1,atten_LIV_lambda_2,atten_LIV_lambda_3,atten_LIV_lambda_4,atten_LIV_lambda_5,atten_LIV_lambda_6,atten_LIV_lambda_7,energy
0.17590259365923339,0.0004794946760472725,7.139765380893462e-07,3.511846240308431e-12,7.282620861639063e-15,1.1830518184536436e-18,7.895626246523301e-20,34740763225370.504
0.18987439110013166,0.0006021789295698928,9.302765521811254e-07,4.0175839042419516e-12,7.219483631577893e-15,8.910424847598037e-19,5.381431557458695e-20,35020307662758.42
0.2042181010796852,0.0007546188922010704,1.2181095704250712e-06,4.642636092546002e-12,7.22519698193001e-15,6.736121657333925e-19,3.668947360509155e-20,35302101477684.84
0.21893231657878853,0.0009440376023450213,1.6006108250224948e-06,5.41802234583832e-12,7.301826742252791e-15,5.112050424695396e-19,2.5023986906040557e-20,35586162769953.28
0.23397697836106807,0.001178141978833638,2.1098782343519574e-06,6.38551931489979e-12,7.452610569206536e-15,3.8949430715215203e-19,1.7058061399794485e-20,35872509785008.4
0.24944144780383914,0.0014663267831513682,2.787592566666056e-06,7.599830321420552e-12,7.683509503443893e-15,2.9774959379014006e-19,1.1625863824379514e-20,36161160915108.34
0.26495357469299685,0.0018197013782623212,3.690292274372681e-06,9.136786574529949e-12,8.002730365452562e-15,2.2842611348157983e-19,7.931336222703581e-21,36452134700506.52
0.2807606671765973,0.0022512475861111497,4.893504389128683e-06,1.1087358995556618e-11,8.422595972864105e-15,1.7602216687280252e-19,5.413648551165679e-21,36745449830641.61
0.2966696898836216,0.002776052137543677,6.497256084301969e-06,1.3590721492941548e-11,8.956306574997402e-15,1.362881854551404e-19,3.698083272253843e-21,37041125145338.53
0.312655842521698,0.003411586534437522,8.634558946196718e-06,1.681806098632066e-11,9.624022969361293e-15,1.0603527252097146e-19,2.526493706810989e-21,37339179636018.44
0.3289499543678872,0.0041776372695316545,1.1481405154833927e-05,2.1017436064587615e-11,1.0453305174806837e-14,8.289255409759159e-20,1.7271970649202285e-21,37639632446918.38
0.3451026864660883,0.0050964369311333295,1.5270292289653816e-05,2.650778292133194e-11,1.1475755472022606e-14,6.510987548866932e-20,1.1825667986111794e-21,37942502876321.555
0.36132037421623425,0.0061928950083755836,2.030735828892873e-05,3.375459422808119e-11,1.273437138496422e-14,5.1414426626771664e-20,8.108857945453864e-22,38247810377795.77
0.37758924115890363,0.007494556991995726,2.6993313804978053e-05,4.336462583513942e-11,1.4287162148431135e-14,4.083592344451349e-20,5.566687012659517e-22,38555574561444.234
0.39377737579246797,0.009032231188144252,3.5852664259287205e-05,5.6223252422066456e-11,1.6206866346250666e-14,3.261644574658925e-20,3.8251606971727916e-22,38865815195163.99
0.40980996129767516,0.010839209000650019,4.75656671176612e-05,7.353895384186703e-11,1.858805047635911e-14,2.6214413051262456e-20,2.631030662702581e-22,39178552205916.266
0.4257912393788688,0.012951253126687375,6.301416347664516e-05,9.695980353770658e-11,2.1564097368317032e-14,2.1203940417302182e-20,1.8133131428190287e-22,39493805681006.24
0.44146717152973014,0.015405976433896053,8.333456091623258e-05,1.289230798320612e-10,2.5311405644924992e-14,1.726560475262165e-20,1.2524226528244895e-22,39811595869373.1
0.45690259854252263,0.018243502460461906,0.00010998800855089952,1.727570301421739e-10,3.003056298860151e-14,1.4153161342750482e-20,8.670663078918961e-23,40131943182891.3
0.47209527971319476,0.021505035904282002,0.00014483253155356482,2.3323993361960005e-10,3.603206770706647e-14,1.168314911227218e-20,6.013979901649772e-23,40454868197680.625
0.4869902908814845,0.02523351852887317,0.0001902138454565731,3.172869153284221e-10,4.373238177997141e-14,9.714682614461668e-21,4.1770664708376955e-23,40780391655428.336
0.5016032277124438,0.029470293764033907,0.0002490910105176375,4.345800797853487e-10,5.366127681017289e-14,8.13743349548817e-21,2.9098302416408296e-23,41108534464721.91
0.5158812368779211,0.034257701960844676,0.00032516886444199956,5.993137113556976e-10,6.658783243072401e-14,6.870403651494995e-21,2.0316084903683822e-23,41439317702390.98
0.52985583973307,0.039636077465806496,0.0004230306665216158,8.323573208134085e-10,8.354550583057625e-14,5.845385032621103e-21,1.4228521735794017e-23,41772762614861.82
0.5434709021150793,0.045645309441762906,0.0005483176708670783,1.1629007741107283e-09,1.0600124658992209e-13,5.0167757158049294e-21,9.990935206577631e-24,42108890619521.69
0.5567569309255803,0.052321995708466025,0.000707961632083424,1.6343978545921422e-09,1.3594661785874715e-13,4.3409622917375155e-21,7.037439913289378e-24,42447723306095.12
0.569675845680517,0.05969700711368046,0.0009103998816700448,2.310224793511239e-09,1.7627358394607074e-13,3.786605946621256e-21,4.9715070550194436e-24,42789282438029.64
0.5822426654939856,0.06779614971296487,0.0011657880038559822,3.2811377304276484e-09,2.309826036683921e-13,3.3308568158506736e-21,3.5251147739321106e-24,43133589953894.19
0.5944754374057569,0.07663908399241363,0.0014862627559073891,4.682005825121815e-09,3.058271390331171e-13,2.958302317366922e-21,2.5072887355498113e-24,43480667968788.72
0.6063490783658314,0.0862431732399475,0.0018861557016855368,6.707811997171218e-09,4.091819339772928e-13,2.6528179356314423e-21,1.7902007193081563e-24,43830538775763.664
0.6178941770268009,0.09662009405703124,0.0023822274852017098,9.647565510496973e-09,5.528349883487174e-13,2.40367802452681e-21,1.2824815229847684e-24,44183224847252.516
0.6291079170516609,0.10777148909268396,0.002994023394660955,1.3924492851441144e-08,7.54190361173672e-13,2.200509252711038e-21,9.240233776785403e-25,44538748836514.875
0.6399869113056895,0.11968975826925296,0.003743848715222688,2.015995741646687e-08,1.0384360551262466e-12,2.037873386061969e-21,6.671793017227388e-25,44897133579092.234
0.6505466858753888,0.13235598139131619,0.004657308208048357,2.926778324251647e-08,1.4436811093619793e-12,1.9017471871393853e-21,4.839336491232743e-25,45258402094273.62
0.6607932245099536,0.1457472464187638,0.005763329778362277,4.258924493339515e-08,2.0248772239566055e-12,1.792315748772991e-21,3.5246649606830287e-25,45622577586574.664
0.670734469281126,0.15983810172180893,0.007094050566904996,6.209369837761802e-08,2.8667360708127153e-12,1.7072759747624105e-21,2.576291679510814e-25,45989683447228.64
