E(TeV), E2dNdE(ergcm-2s-1)
0.22874114122216613, 0.0000070869591681991105
0.33017841661576, 0.0000052051727862581425
0.5040553218126257, 0.000004459808218201451
0.9167101201133094, 0.000003354044607930629
1.710150953979699, 0.000002108081940048796
2.9794918690546326, 0.0000033069281270331216
3.938597669104957, 0.0000023434375059283573
5.164051748013028, 0.0000029122504963548293
