E(TeV), E2dNdE(ergcm-2s-1)
0.23597038833611186, 0.00003639958764085532
0.3401413286614492, 0.000035066151616362775
0.5164818521883858, 0.00002644196860878133
0.9180737330110825, 0.00002007119185915156
1.7500089006867365, 0.000015556616259048994
2.983923884642014, 0.000015776379824987037
3.972578052040415, 0.000013492927579098618
5.202574002533422, 0.00001994493045052078
