E(TeV), E2dNdE(ergcm-2s-1)
0.30161411819968886, 1.9907497970265683e-8
0.41387593757227353, 1.656567502455442e-8
0.659928382546459, 1.393656295980142e-8
1.2502509505756636, 1.2171163568113668e-8
2.0608635388124346, 9.769439341852618e-9
3.1679554476407796, 1.0376339628948746e-8
4.5927617887481444, 4.5326540084320845e-9
